row_id,cow_id,age,stage,sex,date_birth,date_death,date_death_expected,is_owned,cause_removal,is_replacement,is_introduced,is_in_common_ranch,is_grazed,parity,date_last_delivery,date_got_pregnant,date_dried,n_ai,day_heat,day_last_heat,day_last_heat_detected,n_heat_from_ai,infection_status,date_ial,date_ipl,date_ipl_expected,date_ebl,date_ebl_expected,cause_infection,susceptibility_ial_to_ipl,susceptibility_ipl_to_ebl,area_id,months_in_area,chamber_id,is_isolated,i_month
,116,21,heifer,female,13,,43,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,28,,0,0,12,12,0,s,,,,,,,FALSE,FALSE,2,,,,34
,124,19,heifer,female,15,,58,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,30,,0,0,25,25,0,s,,,,,,,TRUE,FALSE,2,,,,34
,128,18,heifer,female,16,,35,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,32,,0,,13,13,0,s,,,,,,,TRUE,FALSE,2,,,,34
,137,16,heifer,female,18,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,32,,0,,2,2,0,s,,,,,,,FALSE,FALSE,2,,,,34
,138,16,heifer,female,18,,85,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,1,7,17,27,1,s,,,,,,,TRUE,TRUE,2,,,,34
,141,15,heifer,female,19,,55,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,33,,0,,12,12,0,s,,,,,,,FALSE,FALSE,2,,,,34
,144,14,heifer,female,20,,54,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,7,,,,s,,,,,,,FALSE,FALSE,2,,,,34
,158,10,calf,female,24,,115,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,28,,,,s,,,,,,,FALSE,FALSE,2,,,,34
,159,10,calf,female,24,,145,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,17,,,,s,,,,,,,TRUE,FALSE,2,,,,34
,160,10,calf,female,24,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,23,,,,ial,24,,55,,,vertical,TRUE,FALSE,2,,,,34
,165,8,calf,female,26,,66,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,10,,,,s,,,,,,,FALSE,FALSE,2,,,,34
,166,7,calf,female,27,,101,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,14,,,,s,,,,,,,FALSE,FALSE,2,,,,34
,170,7,calf,female,27,,128,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,5,,,,s,,,,,,,TRUE,FALSE,2,,,,34
,173,7,calf,female,27,,77,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,13,,,,s,,,,,,,FALSE,FALSE,2,,,,34
,175,6,calf,female,28,,88,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,12,,,,s,,,,,,,TRUE,FALSE,2,,,,34
,176,6,calf,female,28,,55,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,25,,,,s,,,,,,,FALSE,FALSE,2,,,,34
,177,5,calf,female,29,,54,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,7,,,,s,,,,,,,FALSE,FALSE,2,,,,34
,179,5,calf,female,29,,103,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,1,,,,s,,,,,,,TRUE,FALSE,2,,,,34
,181,3,calf,female,31,,149,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,17,,,,s,,,,,,,FALSE,FALSE,,,,,34
,182,3,calf,female,31,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,22,,,,s,,,,,,,FALSE,FALSE,,,,,34
,183,3,calf,female,31,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,10,,,,s,,,,,,,FALSE,FALSE,,,,,34
,184,3,calf,female,31,,93,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,,,,s,,,,,,,FALSE,FALSE,,,,,34
,186,3,calf,female,31,,71,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,6,,,,s,,,,,,,FALSE,FALSE,,,,,34
,187,3,calf,female,31,,97,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,9,,,,s,,,,,,,FALSE,FALSE,,,,,34
,192,1,calf,female,33,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,TRUE,TRUE,,,,,34
,196,0,calf,male,34,,90,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,12,,,,s,,,,,,,FALSE,FALSE,,,,,
,197,0,calf,freemartin,34,,86,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,25,,,,s,,,,,,,FALSE,FALSE,,,,,
,198,0,calf,male,34,,87,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,21,,,,s,,,,,,,TRUE,FALSE,,,,,
,199,0,calf,male,34,,112,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,18,,,,s,,,,,,,FALSE,FALSE,,,,,
,200,0,calf,female,34,,118,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,,,,,
,201,0,calf,male,34,,83,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,16,,,,s,,,,,,,FALSE,FALSE,,,,,
2,2,126,milking,female,-91,,55,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,8,27,32,,0,,12,12,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,35
4,4,120,milking,female,-85,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,8,34,,,0,9,14,30,0,ial,-34,,,,,initial,FALSE,FALSE,2,-6,,FALSE,35
5,5,118,milking,female,-83,,64,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,7,24,27,,0,,14,14,0,ial,-12,,,,,initial,FALSE,FALSE,2,-2,,FALSE,35
6,6,116,milking,female,-81,,41,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,7,31,34,,0,0,4,4,0,s,,,,,,,TRUE,FALSE,2,-9,,FALSE,35
9,9,107,milking,female,-72,,51,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,6,27,30,,0,,9,9,0,ial,33,,,,,insects,FALSE,FALSE,2,-4,,FALSE,35
12,12,99,milking,female,-64,,155,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,6,24,27,,0,0,17,17,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,35
13,13,98,milking,female,-63,,47,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,25,29,,0,18,26,26,0,s,,,,,,,FALSE,FALSE,2,-4,,FALSE,35
14,14,98,milking,female,-63,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,29,33,,0,,16,16,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,35
15,15,97,milking,female,-62,,61,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,25,29,,0,20,29,29,0,s,,,,,,,TRUE,FALSE,2,-2,,FALSE,35
18,18,86,milking,female,-51,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,33,,,0,20,14,19,0,s,,,,,,,TRUE,TRUE,2,-3,,FALSE,35
20,20,81,milking,female,-46,,40,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,33,,-1,0,27,29,9,0,ial,6,,,,,insects,FALSE,FALSE,2,-1,,FALSE,35
21,21,79,milking,female,-44,,65,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,35,,,0,22,22,12,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,35
22,22,79,milking,female,-44,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,31,34,-1,0,,14,14,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,35
24,24,77,milking,female,-42,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,33,,,0,6,12,27,0,ial,21,,,,,insects,FALSE,FALSE,2,-6,,FALSE,35
31,31,74,milking,female,-39,,36,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,27,30,,0,,3,3,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,35
32,32,73,milking,female,-38,,52,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,29,,-3,2,17,25,12,2,s,,,,,,,FALSE,FALSE,2,-3,,FALSE,35
36,36,66,milking,female,-31,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,35,,,0,19,12,24,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,35
37,37,66,milking,female,-31,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,34,,,0,30,1,4,0,ial,6,,,,,insects,FALSE,FALSE,2,-6,,FALSE,35
41,41,64,dry,female,-29,,0,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,23,27,,0,,11,11,0,ial,6,,,,,insects,FALSE,FALSE,2,-4,,FALSE,35
44,44,62,milking,female,-27,,36,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,26,30,,0,,11,11,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,35
47,47,61,milking,female,-26,,51,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,26,29,,0,0,21,21,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,35
49,49,59,milking,female,-24,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,28,32,,0,14,24,24,0,s,,,,,,,TRUE,FALSE,2,12,,FALSE,35
51,51,57,milking,female,-22,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,34,,,0,26,1,18,0,s,,,,,,,FALSE,FALSE,2,10,,FALSE,35
54,54,50,milking,female,-15,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,31,35,,0,,30,30,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,35
55,55,50,milking,female,-15,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,27,31,,0,15,24,24,0,s,,,,,,,TRUE,FALSE,2,3,,FALSE,35
56,56,49,milking,female,-14,,39,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,27,30,,0,,18,18,0,s,,,,,,,TRUE,FALSE,2,2,,FALSE,35
57,57,49,milking,female,-14,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,27,,,3,8,18,18,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,35
58,58,48,milking,female,-13,35,35,FALSE,dead,TRUE,FALSE,FALSE,FALSE,2,27,30,,0,0,23,23,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,35
60,60,47,milking,female,-12,,57,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,31,34,,0,0,1,1,0,ial,10,,97,,0,insects,TRUE,TRUE,2,0,,FALSE,35
62,62,45,milking,female,-10,,62,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,31,,,2,3,12,12,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,35
63,63,44,milking,female,-9,,69,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,32,35,,0,,19,19,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,35
66,66,40,milking,female,-5,,48,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,32,,,2,18,25,4,1,s,,,,,,,TRUE,FALSE,2,2,,FALSE,35
67,67,40,dry,female,-5,,57,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,20,28,,0,,3,3,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,35
68,68,39,milking,female,-4,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,35,,,0,4,4,30,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,35
69,69,38,dry,female,-3,,44,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,22,26,,0,,14,14,0,ial,33,,,,,insects,FALSE,FALSE,2,0,,FALSE,35
71,71,38,dry,female,-3,,80,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,23,26,,0,0,18,18,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,35
73,73,35,milking,female,0,,74,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,29,35,,0,,9,9,0,ial,34,,116,,,insects,TRUE,FALSE,2,6,,FALSE,35
,78,32,milking,female,3,,51,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,31,34,,0,0,24,24,0,s,,,,,,,FALSE,FALSE,2,,,,35
,79,32,milking,female,3,,82,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,27,32,,0,11,21,21,0,s,,,,,,,FALSE,FALSE,2,,,,35
,80,32,milking,female,3,,71,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,27,35,,0,,13,13,0,ial,30,,,,,insects,FALSE,FALSE,2,,,,35
,82,31,milking,female,4,,109,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,29,33,,0,0,27,27,0,s,,,,,,,FALSE,FALSE,2,,,,35
,85,31,milking,female,4,,70,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,29,32,,0,0,9,9,0,s,,,,,,,TRUE,FALSE,2,,,,35
,87,29,milking,female,6,,67,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,33,,,0,20,19,13,0,s,,,,,,,TRUE,TRUE,2,,,,35
,90,28,heifer,female,7,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,26,,0,15,24,24,0,s,,,,,,,FALSE,FALSE,2,,,,35
,91,28,milking,female,7,,82,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,31,34,,0,,26,26,0,s,,,,,,,FALSE,FALSE,2,,,,35
,97,28,milking,female,7,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,32,35,,0,,8,8,0,ial,34,,,,,insects,FALSE,FALSE,2,,,,35
,98,27,milking,female,8,,112,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,34,,,0,5,4,30,0,ial,9,,,,,insects,FALSE,FALSE,2,,,,35
,100,27,milking,female,8,,41,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,34,,,0,6,2,3,0,s,,,,,,,FALSE,FALSE,2,,,,35
,108,24,milking,female,11,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,35,,,0,20,6,26,0,s,,,,,,,TRUE,FALSE,2,,,,35
,109,24,heifer,female,11,,81,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,26,,0,,6,6,0,s,,,,,,,FALSE,FALSE,2,,,,35
,110,24,heifer,female,11,,170,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,27,,0,,6,6,0,s,,,,,,,TRUE,FALSE,2,,,,35
,112,24,heifer,female,11,,91,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,26,,0,17,25,25,0,s,,,,,,,FALSE,FALSE,2,,,,35
,115,23,heifer,female,12,,102,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,26,,0,20,29,29,0,s,,,,,,,FALSE,FALSE,2,,,,35
,116,22,heifer,female,13,,43,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,28,,0,0,12,12,0,s,,,,,,,FALSE,FALSE,2,,,,35
,124,20,heifer,female,15,,58,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,30,,0,0,25,25,0,s,,,,,,,TRUE,FALSE,2,,,,35
,128,19,heifer,female,16,35,35,FALSE,slaughtered,TRUE,FALSE,FALSE,FALSE,0,,32,,0,,13,13,0,s,,,,,,,TRUE,FALSE,2,,,,35
,137,17,heifer,female,18,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,32,,0,,2,2,0,s,,,,,,,FALSE,FALSE,2,,,,35
,138,17,heifer,female,18,,85,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,2,20,28,28,0,s,,,,,,,TRUE,TRUE,2,,,,35
,141,16,heifer,female,19,,55,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,33,,0,,12,12,0,s,,,,,,,FALSE,FALSE,2,,,,35
,144,15,heifer,female,20,,54,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,2,9,19,19,0,s,,,,,,,FALSE,FALSE,2,,,,35
,158,11,calf,female,24,,115,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,28,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,159,11,calf,female,24,,145,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,17,,,,s,,,,,,,TRUE,FALSE,2,,,,35
,160,11,calf,female,24,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,23,,,,ial,24,,55,,,vertical,TRUE,FALSE,2,,,,35
,165,9,calf,female,26,,66,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,10,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,166,8,calf,female,27,,101,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,14,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,170,8,calf,female,27,,128,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,5,,,,s,,,,,,,TRUE,FALSE,2,,,,35
,173,8,calf,female,27,,77,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,13,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,175,7,calf,female,28,,88,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,12,,,,s,,,,,,,TRUE,FALSE,2,,,,35
,176,7,calf,female,28,,55,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,25,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,177,6,calf,female,29,,54,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,7,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,179,6,calf,female,29,,103,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,1,,,,s,,,,,,,TRUE,FALSE,2,,,,35
,181,4,calf,female,31,,149,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,17,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,182,4,calf,female,31,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,22,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,183,4,calf,female,31,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,10,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,184,4,calf,female,31,,93,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,186,4,calf,female,31,,71,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,6,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,187,4,calf,female,31,,97,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,9,,,,s,,,,,,,FALSE,FALSE,2,,,,35
,192,2,calf,female,33,,97,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,TRUE,TRUE,,,,,35
,200,1,calf,female,34,,118,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,,,,,35
,202,0,calf,female,35,,107,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,19,,,,s,,,,,,,FALSE,FALSE,,,,,
,203,0,calf,male,35,,137,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,30,,,,s,,,,,,,FALSE,FALSE,,,,,
,204,0,calf,male,35,35,35,FALSE,dead,FALSE,FALSE,FALSE,FALSE,0,,,,0,15,,,,s,,,,,,,FALSE,FALSE,,,,,
,205,0,calf,female,35,,164,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,FALSE,FALSE,,,,,
2,2,127,milking,female,-91,,55,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,8,27,32,,0,,12,12,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,36
4,4,121,milking,female,-85,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,8,34,,,0,9,14,30,0,ial,-34,,,,,initial,FALSE,FALSE,2,-6,,FALSE,36
5,5,119,dry,female,-83,,64,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,7,24,27,,0,,14,14,0,ial,-12,,,,,initial,FALSE,FALSE,2,-2,,FALSE,36
6,6,117,milking,female,-81,,41,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,7,31,34,,0,0,4,4,0,s,,,,,,,TRUE,FALSE,2,-9,,FALSE,36
9,9,108,milking,female,-72,,51,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,6,27,30,,0,,9,9,0,ial,33,,,,,insects,FALSE,FALSE,2,-4,,FALSE,36
12,12,100,dry,female,-64,,155,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,6,24,27,,0,0,17,17,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,36
13,13,99,milking,female,-63,,47,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,25,29,,0,18,26,26,0,s,,,,,,,FALSE,FALSE,2,-4,,FALSE,36
14,14,99,milking,female,-63,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,29,33,,0,,16,16,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,36
15,15,98,milking,female,-62,,61,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,25,29,,0,20,29,29,0,s,,,,,,,TRUE,FALSE,2,-2,,FALSE,36
18,18,87,milking,female,-51,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,33,,,0,20,14,19,0,s,,,,,,,TRUE,TRUE,2,-3,,FALSE,36
20,20,82,milking,female,-46,,40,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,33,,-1,0,27,29,9,0,ial,6,,,,,insects,FALSE,FALSE,2,-1,,FALSE,36
21,21,80,milking,female,-44,,65,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,35,,,0,22,22,12,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,36
22,22,80,milking,female,-44,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,31,34,-1,0,,14,14,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,36
24,24,78,milking,female,-42,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,33,,,0,6,12,27,0,ial,21,,,,,insects,FALSE,FALSE,2,-6,,FALSE,36
31,31,75,milking,female,-39,36,36,FALSE,slaughtered,TRUE,FALSE,FALSE,FALSE,4,27,30,,0,,3,3,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,36
32,32,74,milking,female,-38,,52,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,29,36,-3,0,,17,17,0,s,,,,,,,FALSE,FALSE,2,-3,,FALSE,36
36,36,67,milking,female,-31,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,35,,,0,19,12,24,0,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,36
37,37,67,milking,female,-31,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,34,,,0,30,1,4,0,ial,6,,,,,insects,FALSE,FALSE,2,-6,,FALSE,36
41,41,65,dry,female,-29,,0,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,23,27,,0,,11,11,0,ial,6,,,,,insects,FALSE,FALSE,2,-4,,FALSE,36
44,44,63,milking,female,-27,36,36,FALSE,dead,TRUE,FALSE,FALSE,FALSE,3,26,30,,0,,11,11,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,36
47,47,62,milking,female,-26,,51,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,26,29,,0,0,21,21,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,36
49,49,60,milking,female,-24,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,28,32,,0,14,24,24,0,s,,,,,,,TRUE,FALSE,2,12,,FALSE,36
51,51,58,milking,female,-22,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,34,,,0,26,1,18,0,s,,,,,,,FALSE,FALSE,2,10,,FALSE,36
54,54,51,milking,female,-15,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,31,35,,0,,30,30,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,36
55,55,51,milking,female,-15,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,27,31,,0,15,24,24,0,s,,,,,,,TRUE,FALSE,2,3,,FALSE,36
56,56,50,milking,female,-14,,39,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,27,30,,0,,18,18,0,s,,,,,,,TRUE,FALSE,2,2,,FALSE,36
57,57,50,milking,female,-14,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,27,,,3,19,29,18,2,s,,,,,,,FALSE,FALSE,2,2,,FALSE,36
60,60,48,milking,female,-12,,57,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,31,34,,0,0,1,1,0,ial,10,,97,,0,insects,TRUE,TRUE,2,0,,FALSE,36
62,62,46,milking,female,-10,,62,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,31,36,,0,12,22,22,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,36
63,63,45,milking,female,-9,,69,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,32,35,,0,,19,19,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,36
66,66,41,milking,female,-5,,48,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,32,,,2,9,18,4,2,s,,,,,,,TRUE,FALSE,2,2,,FALSE,36
67,67,41,dry,female,-5,,57,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,20,28,,0,,3,3,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,36
68,68,40,milking,female,-4,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,35,,,0,4,4,30,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,36
69,69,39,milking,female,-3,,44,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,36,,,0,8,26,14,0,ial,33,,,,,insects,FALSE,FALSE,2,0,,FALSE,36
71,71,39,milking,female,-3,,80,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,36,,,0,16,5,18,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,36
73,73,36,milking,female,0,,74,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,29,35,,0,,9,9,0,ial,34,,116,,,insects,TRUE,FALSE,2,6,,FALSE,36
